Sequence,Age,Sex,Height,Drunk,Timestamp,Image Number,Color,Word,Response,Time Taken
12,21,m,123,d,1742530736.9789956
12,21,m,123,d,1742530775.1822648
0,0,0,0,0,0,3,red,red,y,2.300367593765259
0,0,0,0,0,0,2,green,red,n,2.2942728996276855
0,0,0,0,0,0,2,green,red,y,2.2917964458465576
12,21,m,123,d,1742530960.7516384
0,0,0,0,0,0,1,blue,red,y,3.2969889640808105
0,0,0,0,0,0,3,red,red,n,2.305138349533081
0,0,0,0,0,0,3,red,red,y,2.239030361175537
