Sequence,Age,Sex,Height,Drunk,Timestamp,Image Number,Color,Word,Response,Time Taken
4,24,f,175,s,1742621016.5460696
0,0,0,0,0,0,5,blue,blue,y,4.147329568862915
0,0,0,0,0,0,2,green,red,y,3.1698789596557617
0,0,0,0,0,0,12,yellow,yellow,y,2.5588300228118896
0,0,0,0,0,0,14,green,green,y,2.9645578861236572
0,0,0,0,0,0,11,red,yellow,n,3.1956238746643066
0,0,0,0,0,0,9,blue,yellow,y,2.695941209793091
0,0,0,0,0,0,13,blue,green,y,3.2582390308380127
0,0,0,0,0,0,10,green,yellow,y,3.3771252632141113
0,0,0,0,0,0,16,yellow,green,y,3.414640426635742
0,0,0,0,0,0,4,yellow,red,y,2.970061779022217
0,0,0,0,0,0,15,red,green,y,2.5969855785369873
0,0,0,0,0,0,3,red,red,y,3.2546885013580322
0,0,0,0,0,0,7,red,blue,y,3.213846206665039
0,0,0,0,0,0,1,blue,red,y,3.127889633178711
0,0,0,0,0,0,6,green,blue,y,2.5039749145507812
0,0,0,0,0,0,6,green,blue,y,3.3574461936950684
0,0,0,0,0,0,0,0,0,0,0,0.06
0,0,0,0,0,0,0,0,0,0,0,0.05
Timestamp,Pupil_X,Pupil_Y
0.0,303.0714111328125,62.386383056640625
20.535833333333333,297.9270935058594,63.51313781738281
83.69,297.93414306640625,63.5399284362793
113.875,314.5879821777344,64.19068145751953
140.88416666666666,291.3485412597656,61.64115524291992
189.86333333333332,261.2065124511719,76.58137512207031
236.92916666666667,261.5439758300781,76.34811401367188
284.45416666666665,261.98651123046875,76.84571075439453
298.11,262.9898986816406,78.98775482177734
305.2683333333333,263.98394775390625,78.68036651611328
342.98833333333334,271.4459533691406,95.01667022705078
363.56916666666666,271.38885498046875,96.66812896728516
391.555,270.6939392089844,96.09322357177734
415.42833333333334,270.0963134765625,96.59017181396484
445.3016666666667,269.9908447265625,96.708984375
475.785,269.9248962402344,96.81031036376953
513.035,270.69415283203125,100.7033920288086
552.11,270.6841735839844,103.10725402832031
587.0191666666666,270.96539306640625,103.69859313964844
607.6808333333333,273.0926208496094,89.28394317626953
643.3666666666667,277.1603698730469,52.46923065185547
668.27,276.9554748535156,44.817848205566406
700.2741666666666,277.48492431640625,45.05054473876953
735.4258333333333,278.1085205078125,44.274566650390625
771.0466666666666,278.0989990234375,46.0640983581543
801.5658333333333,278.1709289550781,46.48971939086914
855.9908333333334,279.7879638671875,46.58767318725586
881.6191666666666,278.7955627441406,49.41963195800781
911.5141666666666,279.60369873046875,48.49232482910156
951.5116666666667,278.61932373046875,49.87592697143555
987.8933333333333,278.7865295410156,51.92570495605469
1020.6116666666667,274.3737487792969,91.32423400878906
1048.5066666666667,262.92303466796875,125.67845916748047
1071.1191666666666,260.05413818359375,132.0370330810547
1103.6441666666667,262.03887939453125,127.93097686767578
1132.325,261.56365966796875,129.699951171875
1168.3758333333335,261.97216796875,117.876953125
1199.22,265.7804870605469,110.41288757324219
1233.0641666666666,265.7499694824219,111.27894592285156
1266.8466666666666,265.404541015625,112.55357360839844
1300.5791666666667,265.4930114746094,112.51094055175781
1333.0908333333334,274.58062744140625,118.33059692382812
1368.01,269.8609619140625,115.15907287597656
1404.4191666666666,265.2642822265625,111.02214813232422
1433.4008333333331,266.3194580078125,107.2581787109375
1467.3416666666667,267.8348388671875,104.59675598144531
1500.4366666666667,268.4895324707031,96.9268798828125
1530.5491666666667,278.6595458984375,61.98933410644531
1564.0666666666666,281.2738342285156,48.84614562988281
1600.1208333333334,281.09002685546875,49.75531005859375
1631.865,283.75726318359375,40.27354049682617
1666.2991666666667,281.062255859375,48.73605728149414
1699.6758333333332,280.62506103515625,51.99990463256836
1734.6183333333333,280.2236633300781,49.40224838256836
1764.8283333333331,279.9515380859375,50.191219329833984
1796.2616666666665,281.13201904296875,50.08132553100586
1833.8291666666667,279.3541564941406,51.19476318359375
1864.5866666666666,278.6823425292969,50.48513412475586
1899.495,278.36285400390625,47.744144439697266
1933.4008333333331,279.11956787109375,69.2319107055664
