Sequence,Age,Sex,Height,Drunk,Timestamp,Image Number,Color,Word,Response,Time Taken
6,20,f,54,d,1742622424.272856
0,0,0,0,0,0,4,yellow,red,y,3.5096261501312256
0,0,0,0,0,0,13,blue,green,y,2.97169828414917
0,0,0,0,0,0,16,yellow,green,y,2.6063690185546875
0,0,0,0,0,0,5,blue,blue,y,3.0483498573303223
0,0,0,0,0,0,1,blue,red,y,2.7069790363311768
0,0,0,0,0,0,2,green,red,y,2.975630521774292
0,0,0,0,0,0,11,red,yellow,y,2.465449810028076
0,0,0,0,0,0,7,red,blue,y,2.6767570972442627
0,0,0,0,0,0,12,yellow,yellow,y,3.506211042404175
0,0,0,0,0,0,10,green,yellow,y,2.4817354679107666
0,0,0,0,0,0,3,red,red,y,2.5778720378875732
0,0,0,0,0,0,15,red,green,y,2.594499349594116
0,0,0,0,0,0,8,yellow,blue,y,3.4221324920654297
0,0,0,0,0,0,14,green,green,y,2.640197992324829
0,0,0,0,0,0,9,blue,yellow,n,2.9995527267456055
0,0,0,0,0,0,9,blue,yellow,y,2.779895544052124
0,0,0,0,0,0,0,0,0,0,0,6.63
0,0,0,0,0,0,0,0,0,0,0,2.4
Timestamp,Pupil_X,Pupil_Y
0.0,532.7034912109375,254.46351623535156
46.964999999999996,506.6714172363281,225.9127960205078
117.225,505.0876770019531,228.160888671875
166.96416666666667,510.3104248046875,223.10308837890625
195.38916666666668,493.9330139160156,234.75987243652344
230.35416666666666,446.44305419921875,207.46995544433594
273.67333333333335,445.9425354003906,207.8022918701172
305.745,447.21258544921875,208.9268341064453
322.1925,446.2999267578125,209.0480499267578
341.3275,447.80303955078125,209.64004516601562
371.75333333333333,448.0742492675781,210.2597198486328
386.425,447.8933410644531,210.3677520751953
434.76416666666665,448.4969787597656,210.3867950439453
457.7266666666667,449.4477233886719,201.84959411621094
485.5391666666667,451.02490234375,195.4833526611328
511.8616666666667,456.96917724609375,201.29623413085938
527.3966666666666,458.7290954589844,201.6400909423828
572.725,461.3343200683594,193.84060668945312
608.5391666666667,462.13262939453125,198.35708618164062
630.3775,463.4537658691406,198.91664123535156
659.2241666666666,463.5242919921875,201.42726135253906
697.0791666666667,463.0517578125,203.0342254638672
751.83,464.0902404785156,203.4359893798828
770.725,463.46612548828125,202.43972778320312
812.0183333333333,463.2535095214844,201.87603759765625
838.7291666666666,463.0652160644531,199.851318359375
876.2766666666668,463.5995788574219,199.3304901123047
915.6583333333333,462.4739074707031,197.46119689941406
948.25,461.5202941894531,205.4386444091797
977.2650000000001,460.9593200683594,241.78704833984375
1004.1474999999999,522.4549560546875,256.0461120605469
1026.815,523.1347045898438,256.8681640625
1059.5866666666666,523.5574951171875,254.73240661621094
1093.7541666666666,524.0822143554688,254.72848510742188
1127.3425,526.3409423828125,255.32162475585938
1160.7575,452.8541259765625,255.99549865722656
1194.0874999999999,524.3717041015625,253.41673278808594
1230.0866666666668,453.1799011230469,255.43148803710938
1260.8525,453.1496276855469,254.37767028808594
1293.5341666666666,453.5013427734375,254.47384643554688
1329.46,453.16839599609375,252.08827209472656
1360.52,454.7069091796875,234.91400146484375
1394.4099999999999,461.38409423828125,204.6865997314453
1428.0191666666667,463.620849609375,199.5904083251953
1459.8583333333333,463.255615234375,201.78195190429688
1492.9325,462.64312744140625,202.3795166015625
1527.0433333333333,462.7691345214844,202.03759765625
1560.2033333333334,462.3394775390625,201.04269409179688
1597.7816666666668,462.1256408691406,200.45831298828125
1627.2391666666665,462.5613708496094,199.7680206298828
1670.4841666666669,462.21197509765625,200.08795166015625
1701.4466666666665,462.2105712890625,200.0932159423828
1728.3391666666669,462.41070556640625,201.07843017578125
1773.0341666666666,461.64794921875,200.72799682617188
1794.9524999999999,461.52899169921875,200.55795288085938
