Timestamp,Pupil_X,Pupil_Y
33.36666666666667,278.0675354003906,256.9601745605469
66.73333333333333,278.05145263671875,257.2247619628906
100.1,278.46661376953125,256.5772399902344
133.46666666666667,290.0780334472656,257.3031311035156
166.83333333333334,320.4266357421875,256.5486145019531
200.2,320.0976257324219,257.1660461425781
233.56666666666666,319.6657409667969,257.1306457519531
266.93333333333334,323.1811218261719,257.4017333984375
300.3,325.4715881347656,257.8873596191406
333.6666666666667,325.6473388671875,258.09759521484375
367.03333333333336,325.71435546875,258.2149658203125
400.4,325.8595275878906,258.0447082519531
433.76666666666665,327.5120849609375,257.7079772949219
467.1333333333333,327.374267578125,257.8047790527344
500.5,327.64715576171875,257.3409729003906
533.8666666666667,304.4071350097656,256.7074890136719
567.2333333333333,280.00128173828125,256.73211669921875
600.6,279.81109619140625,257.22509765625
633.9666666666667,280.24053955078125,257.357666015625
667.3333333333334,280.3572998046875,257.5511474609375
700.7,279.9407958984375,257.4651184082031
734.0666666666667,280.09210205078125,257.19097900390625
767.4333333333333,279.8822937011719,257.5843811035156
800.8,280.1729736328125,256.6990966796875
834.1666666666666,281.55438232421875,257.3992919921875
867.5333333333333,321.8822021484375,255.6457061767578
900.9,327.7846374511719,256.11322021484375
934.2666666666667,326.63909912109375,256.8443298339844
967.6333333333333,326.4580993652344,256.79046630859375
1001.0,326.1285095214844,256.6634216308594
1034.3666666666666,325.98944091796875,256.8591003417969
1067.7333333333333,325.81805419921875,256.69281005859375
1101.1,325.3337707519531,256.3849792480469
1134.4666666666667,327.1880187988281,257.1005859375
1167.8333333333333,326.8551025390625,256.82781982421875
1201.2,326.8233337402344,256.1905822753906
1234.5666666666666,308.4558410644531,254.63449096679688
1267.9333333333334,271.78240966796875,256.33197021484375
1301.3,272.4017333984375,259.61480712890625
1334.6666666666667,272.47161865234375,260.8706359863281
1368.0333333333333,273.29730224609375,258.56884765625
1401.4,276.176025390625,258.27655029296875
1434.7666666666667,276.1900329589844,258.2784118652344
1468.1333333333334,275.955078125,258.117431640625
1501.5,275.5636901855469,257.9046936035156
1534.8666666666666,276.4454345703125,257.14007568359375
1568.2333333333333,276.46112060546875,256.6688232421875
1601.6,276.4908752441406,256.4369812011719
1634.9666666666667,276.34136962890625,256.2411804199219
1668.3333333333333,307.5731506347656,254.7523956298828
1701.7,323.2328796386719,255.02069091796875
1735.0666666666666,322.763427734375,255.21913146972656
1768.4333333333334,322.4996643066406,255.09385681152344
1801.8,324.23876953125,254.9983367919922
1835.1666666666667,323.8109436035156,255.38421630859375
1868.5333333333333,323.795166015625,255.4857635498047
1901.9,323.6761169433594,254.93634033203125
1935.2666666666667,323.5672607421875,254.8812713623047
1968.6333333333334,323.5252990722656,254.49072265625
2002.0,323.7781066894531,254.6368865966797
2035.3666666666666,321.4698791503906,254.02391052246094
2068.733333333333,282.45941162109375,252.83592224121094
2102.1,279.9603271484375,252.98924255371094
2135.4666666666667,280.23016357421875,253.00035095214844
2168.8333333333335,280.5880126953125,253.06967163085938
2202.2,276.46136474609375,253.53550720214844
2235.5666666666666,277.0632019042969,253.26776123046875
2268.9333333333334,277.1976013183594,253.50767517089844
2302.3,277.3280029296875,253.2360076904297
2335.6666666666665,277.8616638183594,253.22857666015625
2369.0333333333333,278.2329406738281,253.258056640625
2402.4,280.23797607421875,253.1814727783203
2435.766666666667,321.8197326660156,252.88624572753906
2469.133333333333,326.4037780761719,252.68865966796875
2502.5,325.76953125,253.11404418945312
2535.866666666667,325.9066467285156,253.1251678466797
2569.233333333333,326.009033203125,253.31153869628906
